MemberID,COUNT_TEMP,SEX,AGE,MARITAL_STATUS,CITY,DISTRICT,EDUCATION,ANNU_INCOME,PRIVATE_VEHICLE,COMMUTE,CHILDREN,DATE,MCC_CAT,AMOUNT,CARD_TYPE,PAYBY,MOBILE_PAYMENT,QUANTITY,AD_EXPO,AD_CLICK,AD_TIME
801,90,女,56,1,台北市,中山區,大學,740000,0,1,1,5/9/2017,美妝保健,1446, ,貨到付款, ,1,0, , 
588,149,男,44,1,台南市,安平區,碩士以上,700000,1,1,0,5/9/2017,食品飲料,918,玉璽卡,信用卡,0,2,1,0, 
907,92,女,43,1,新竹縣,湖口鄉,其他,538043,1,1,1,5/9/2017,美妝保健,940, ,貨到付款, ,1,1,1,13
581,52,女,38,1,台北市,中正區,大學,460000,1,1,1,5/9/2017,服飾用品,1656,玉璽卡,信用卡,0,2,0, , 
303,10,女,45,1,屏東縣,恆春鎮,碩士以上,450000,0,1,1,5/9/2017,美妝保健,1507, ,貨到付款, ,2,1,0, 
303,10,女,45,1,屏東縣,恆春鎮,碩士以上,450000,0,1,1,5/9/2017,美妝保健,976, ,貨到付款, ,1,0, , 
920,82,男,38,1,新北市,新莊區,大學,470000,0,1,1,5/9/2017,服飾用品,2005,玉璽卡,信用卡,1,2,0, , 
293,151,女,31,1,新北市,新莊區,大學,628675,1,1,1,5/9/2017,美妝保健,2480,簽帳金融卡,信用卡,0,1,1,1,13
293,151,女,31,1,新北市,新莊區,大學,628675,1,1,1,5/9/2017,生活百貨,1538,玉璽卡,信用卡,0,1,1,1,6
293,151,女,31,1,新北市,新莊區,大學,628675,1,1,1,5/9/2017,美妝保健,1154,玉璽卡,信用卡,0,1,0, , 
142,20,女,37,1,新北市,樹林區,大學,340000,0,1,0,5/9/2017,服飾用品,1236,簽帳金融卡,信用卡,0,4,0, , 
34,76,男,29,1,台北市,大同區,大學,420000,1,1,2,5/9/2017,教育娛樂,815, ,ATM轉帳, ,2,1,0, 
289,11,女,41,1,屏東縣,枋寮鄉,高中(職),200000,0,1,2,5/9/2017,美妝保健,3881,商務卡,信用卡,0,2,0, , 
190,16,男,31,1,高雄市,苓雅區,專科,547500,1,1,3,5/9/2017,電器用品,3782,玉璽卡,信用卡,0,3,0, , 
401,216,男,37,1,新北市,林口區,大學,600000,0,1,1,5/9/2017,電器用品,5082, ,ATM轉帳, ,1,1,0, 
277,20,男,40,1,桃園縣,桃園市,其他,607500,0,1,0,5/9/2017,電器用品,3965, ,ATM轉帳, ,1,0, , 
277,20,男,40,1,桃園縣,桃園市,其他,607500,0,1,0,5/9/2017,美妝保健,3414,商務卡,信用卡,0,1,0, , 
277,20,男,40,1,桃園縣,桃園市,其他,607500,0,1,0,5/9/2017,美妝保健,2501,玉璽卡,信用卡,0,1,1,0, 
277,20,男,40,1,桃園縣,桃園市,其他,607500,0,1,0,5/9/2017,美妝保健,1121,玉璽卡,信用卡,0,1,1,1,6
228,32,男,33,1,彰化縣,彰化市,高中(職),330000,1,1,1,5/9/2017,美妝保健,1707, ,ATM轉帳, ,3,1,1,20
485,23,女,46,1,南投縣,名間鄉,其他,551304,1,1,0,5/9/2017,美妝保健,912, ,貨到付款, ,3,1,0, 
485,23,女,46,1,南投縣,名間鄉,其他,551304,1,1,0,5/9/2017,美妝保健,1812,商務卡,信用卡,0,3,0, , 
485,23,女,46,1,南投縣,名間鄉,其他,551304,1,1,0,5/9/2017,美妝保健,956,汽車卡,信用卡,1,1,1,0, 
485,23,女,46,1,南投縣,名間鄉,其他,551304,1,1,0,5/9/2017,美妝保健,1232,玉璽卡,信用卡,0,1,0, , 
485,23,女,46,1,南投縣,名間鄉,其他,551304,1,1,0,5/9/2017,美妝保健,3315,汽車卡,信用卡,1,2,0, , 
485,23,女,46,1,南投縣,名間鄉,其他,551304,1,1,0,5/9/2017,美妝保健,3183,玉璽卡,信用卡,0,1,0, , 
485,23,女,46,1,南投縣,名間鄉,其他,551304,1,1,0,5/9/2017,美妝保健,2659,商務卡,信用卡,0,4,0, , 
257,2,女,50,1,新北市,三重區,其他,570000,1,1,1,5/9/2017,美妝保健,2478, ,貨到付款, ,1,0, , 
257,2,女,50,1,新北市,三重區,其他,570000,1,1,1,5/9/2017,教育娛樂,1045,玉璽卡,信用卡,0,1,1,0, 
995,256,男,40,0,台北市,大安區,其他,645469,1,1, ,5/9/2017,電器用品,3776, ,貨到付款, ,1,1,0, 
995,256,男,40,0,台北市,大安區,其他,645469,1,1, ,5/9/2017,電器用品,3952, ,貨到付款, ,4,0, , 
457,59,男,27,0,屏東縣,內埔鄉,高中(職),450000,1,1, ,5/9/2017,食品飲料,1786, ,貨到付款, ,1,0, , 
884,82,女,38,1,雲林縣,古坑鄉,專科,418902,0,1,2,5/9/2017,美妝保健,977,玉璽卡,信用卡,0,1,1,1,9
995,256,男,40,0,台北市,大安區,其他,645469,1,1, ,5/9/2017,電器用品,5478,玉璽卡,信用卡,0,2,0, , 
228,32,男,33,1,彰化縣,彰化市,高中(職),330000,1,1,1,5/9/2017,美妝保健,4105,小資卡,信用卡,0,1,0, , 
228,32,男,33,1,彰化縣,彰化市,高中(職),330000,1,1,1,5/9/2017,美妝保健,480,小資卡,信用卡,0,2,1,1,20
228,32,男,33,1,彰化縣,彰化市,高中(職),330000,1,1,1,5/9/2017,電器用品,4761, ,貨到付款, ,1,0, , 
228,32,男,33,1,彰化縣,彰化市,高中(職),330000,1,1,1,5/9/2017,電器用品,3028,小資卡,信用卡,0,3,1,0, 
228,32,男,33,1,彰化縣,彰化市,高中(職),330000,1,1,1,5/9/2017,美妝保健,1606, ,ATM轉帳, ,3,1,0, 
432,59,女,46,1,台北市,大安區,其他,340000,0,1,0,5/9/2017,服飾用品,1504,小資卡,信用卡,0,1,0, , 
432,59,女,46,1,台北市,大安區,其他,340000,0,1,0,5/9/2017,美妝保健,1943, ,貨到付款, ,2,0, , 
907,92,女,43,1,新竹縣,湖口鄉,其他,538043,1,1,1,5/9/2017,服飾用品,3187,簽帳金融卡,信用卡,0,2,1,1,14
907,92,女,43,1,新竹縣,湖口鄉,其他,538043,1,1,1,5/9/2017,美妝保健,1275,簽帳金融卡,信用卡,0,1,0, , 
907,92,女,43,1,新竹縣,湖口鄉,其他,538043,1,1,1,5/9/2017,服飾用品,2173,簽帳金融卡,信用卡,0,2,1,1,7
907,92,女,43,1,新竹縣,湖口鄉,其他,538043,1,1,1,5/9/2017,服飾用品,5548,簽帳金融卡,信用卡,1,1,0, , 
907,92,女,43,1,新竹縣,湖口鄉,其他,538043,1,1,1,5/9/2017,服飾用品,1070,簽帳金融卡,信用卡,0,2,0, , 
907,92,女,43,1,新竹縣,湖口鄉,其他,538043,1,1,1,5/9/2017,服飾用品,882,簽帳金融卡,信用卡,0,1,0, , 
907,92,女,43,1,新竹縣,湖口鄉,其他,538043,1,1,1,5/9/2017,美妝保健,890,簽帳金融卡,信用卡,0,4,1,1,8
884,82,女,38,1,雲林縣,古坑鄉,專科,418902,0,1,2,5/9/2017,服飾用品,2754, ,貨到付款, ,2,1,1,9
884,82,女,38,1,雲林縣,古坑鄉,專科,418902,0,1,2,5/9/2017,服飾用品,894, ,貨到付款, ,1,0, , 
884,82,女,38,1,雲林縣,古坑鄉,專科,418902,0,1,2,5/9/2017,服飾用品,442, ,貨到付款, ,3,0, , 
884,82,女,38,1,雲林縣,古坑鄉,專科,418902,0,1,2,5/9/2017,服飾用品,1601,玉璽卡,信用卡,1,1,1,1,5
883,41,男,31,1,台北市,松山區,碩士以上,600000,1,1,2,5/9/2017,食品飲料,2636, ,ATM轉帳, ,2,1,0, 
883,41,男,31,1,台北市,松山區,碩士以上,600000,1,1,2,5/9/2017,服飾用品,1428,玉璽卡,信用卡,0,5,0, , 
215,29,男,39,1,新北市,板橋區,其他,400000,1,1,0,5/9/2017,美妝保健,1282,玉璽卡,信用卡,1,1,1,0, 
215,29,男,39,1,新北市,板橋區,其他,400000,1,1,0,5/9/2017,美妝保健,1826, ,貨到付款, ,2,0, , 
401,216,男,37,1,新北市,林口區,大學,600000,0,1,1,5/9/2017,食品飲料,1193, ,貨到付款, ,2,0, , 
828,38,男,43,1,新北市,新店區,碩士以上,520000,0,1,3,5/10/2017,美妝保健,1672,小資卡,信用卡,0,3,0, , 
907,92,女,43,1,新竹縣,湖口鄉,其他,538043,1,1,1,5/10/2017,服飾用品,1838,簽帳金融卡,信用卡,0,1,1,1,14
907,92,女,43,1,新竹縣,湖口鄉,其他,538043,1,1,1,5/10/2017,服飾用品,1278, ,貨到付款, ,1,1,1,9
747,83,男,48,1,新北市,中和區,高中(職),460000,1,1,2,5/10/2017,食品飲料,1172, ,ATM轉帳, ,1,1,0, 
747,83,男,48,1,新北市,中和區,高中(職),460000,1,1,2,5/10/2017,服飾用品,2688,玉璽卡,信用卡,0,1,0, , 
995,256,男,40,0,台北市,大安區,其他,645469,1,1, ,5/10/2017,電器用品,4834,簽帳金融卡,信用卡,0,3,1,0, 
93,58,女,32,1,台北市,信義區,大學,500000,0,1,2,5/10/2017,美妝保健,1156,小資卡,信用卡,0,1,1,1,17
93,58,女,32,1,台北市,信義區,大學,500000,0,1,2,5/10/2017,食品飲料,2077, ,貨到付款, ,1,1,1,7
93,58,女,32,1,台北市,信義區,大學,500000,0,1,2,5/10/2017,美妝保健,1476,簽帳金融卡,信用卡,1,1,1,1,6
984,26,男,37,1,桃園縣,楊梅市,大學,240000,0,1,1,5/10/2017,電器用品,3316,玉璽卡,信用卡,0,2,1,0, 
680,48,女,36,1,台北市,中正區,大學,420000,0,1,1,5/10/2017,服飾用品,1963, ,貨到付款, ,1,0, , 
747,83,男,48,1,新北市,中和區,高中(職),460000,1,1,2,5/10/2017,服飾用品,3007,玉璽卡,信用卡,0,1,0, , 
177,17,女,30,1,新北市,三重區,大學,420000,0,1,1,5/10/2017,美妝保健,1690,汽車卡,信用卡,0,1,1,0, 
89,146,男,39,0,台南市,六甲區,專科,330000,1,1, ,5/10/2017,電器用品,2755, ,貨到付款, ,1,0, , 
650,3,女,50,1,新北市,新莊區,高中(職),380000,0,1,1,5/10/2017,生活百貨,4154, ,貨到付款, ,1,1,0, 
650,3,女,50,1,新北市,新莊區,高中(職),380000,0,1,1,5/10/2017,電器用品,5128,簽帳金融卡,信用卡,0,1,1,0, 
650,3,女,50,1,新北市,新莊區,高中(職),380000,0,1,1,5/10/2017,美妝保健,3277,玉璽卡,信用卡,0,1,1,0, 
315,29,女,41,1,台北市,松山區,大學,350000,0,1,0,5/10/2017,美妝保健,2341,玉璽卡,信用卡,0,1,1,0, 
621,36,男,41,1,無資料,無資料,高中(職),300000,1,1,1,5/10/2017,美妝保健,1079, ,ATM轉帳, ,2,0, , 
621,36,男,41,1,無資料,無資料,高中(職),300000,1,1,1,5/10/2017,美妝保健,836, ,ATM轉帳, ,3,0, , 
419,26,女,48,0,無資料,無資料,大學,460000,1,1, ,5/10/2017,美妝保健,1123,玉璽卡,信用卡,0,5,0, , 
571,88,女,36,0,台北市,士林區,大學,680000,1,1, ,5/10/2017,服飾用品,1242,汽車卡,信用卡,1,3,0, , 
571,88,女,36,0,台北市,士林區,大學,680000,1,1, ,5/10/2017,美妝保健,2279, ,貨到付款, ,1,0, , 
562,20,女,38,1,新竹市,新竹市,碩士以上,510000,1,1,1,5/10/2017,服飾用品,768,玉璽卡,信用卡,0,1,1,0, 
138,120,男,44,1,花蓮縣,吉安鄉,高中(職),554667,0,1,1,5/10/2017,食品飲料,4546,玉璽卡,信用卡,0,1,1,1,13
747,83,男,48,1,新北市,中和區,高中(職),460000,1,1,2,5/10/2017,服飾用品,2239, ,貨到付款, ,1,1,0, 
481,13,女,44,0,台北市,松山區,其他,690000,0,1, ,5/10/2017,美妝保健,1196,玉璽卡,信用卡,0,4,1,0, 
995,256,男,40,0,台北市,大安區,其他,645469,1,1, ,5/10/2017,食品飲料,4511, ,ATM轉帳, ,1,1,1,10
995,256,男,40,0,台北市,大安區,其他,645469,1,1, ,5/10/2017,食品飲料,1397, ,貨到付款, ,2,1,0, 
995,256,男,40,0,台北市,大安區,其他,645469,1,1, ,5/10/2017,食品飲料,1547, ,貨到付款, ,1,0, , 
435,46,女,43,0,無資料,無資料,大學,566522,0,1, ,5/10/2017,美妝保健,1428,簽帳金融卡,信用卡,0,2,1,1,10
907,92,女,43,1,新竹縣,湖口鄉,其他,538043,1,1,1,5/10/2017,服飾用品,5279,簽帳金融卡,信用卡,1,1,0, , 
907,92,女,43,1,新竹縣,湖口鄉,其他,538043,1,1,1,5/10/2017,服飾用品,1054,簽帳金融卡,信用卡,1,3,1,1,10
907,92,女,43,1,新竹縣,湖口鄉,其他,538043,1,1,1,5/10/2017,美妝保健,2858,簽帳金融卡,信用卡,1,1,0, , 
907,92,女,43,1,新竹縣,湖口鄉,其他,538043,1,1,1,5/10/2017,美妝保健,1546,簽帳金融卡,信用卡,0,2,1,0, 
907,92,女,43,1,新竹縣,湖口鄉,其他,538043,1,1,1,5/10/2017,服飾用品,844,簽帳金融卡,信用卡,0,1,1,1,15
907,92,女,43,1,新竹縣,湖口鄉,其他,538043,1,1,1,5/10/2017,食品飲料,1060,簽帳金融卡,信用卡,0,1,1,1,9
907,92,女,43,1,新竹縣,湖口鄉,其他,538043,1,1,1,5/10/2017,服飾用品,2531,簽帳金融卡,信用卡,1,2,1,0, 
907,92,女,43,1,新竹縣,湖口鄉,其他,538043,1,1,1,5/10/2017,美妝保健,1067,簽帳金融卡,信用卡,0,1,0, , 
902,47,男,36,1,屏東縣,佳冬鄉,高中(職),535745,0,1,1,5/10/2017,服飾用品,1839, ,貨到付款, ,2,1,0, 
902,47,男,36,1,屏東縣,佳冬鄉,高中(職),535745,0,1,1,5/10/2017,服飾用品,1687, ,ATM轉帳, ,1,1,1,8
902,47,男,36,1,屏東縣,佳冬鄉,高中(職),535745,0,1,1,5/10/2017,服飾用品,4189,簽帳金融卡,信用卡,0,1,1,0, 
902,47,男,36,1,屏東縣,佳冬鄉,高中(職),535745,0,1,1,5/10/2017,服飾用品,1040, ,貨到付款, ,2,1,0, 
902,47,男,36,1,屏東縣,佳冬鄉,高中(職),535745,0,1,1,5/10/2017,服飾用品,3146,簽帳金融卡,信用卡,1,4,1,0, 
902,47,男,36,1,屏東縣,佳冬鄉,高中(職),535745,0,1,1,5/10/2017,服飾用品,2689,簽帳金融卡,信用卡,0,1,1,1,10
224,14,男,44,1,高雄市,鹽埕區,其他,542857,0,1,1,5/10/2017,電器用品,5201,玉璽卡,信用卡,0,1,1,0, 
224,14,男,44,1,高雄市,鹽埕區,其他,542857,0,1,1,5/10/2017,電器用品,3835,玉璽卡,信用卡,1,1,1,0, 
224,14,男,44,1,高雄市,鹽埕區,其他,542857,0,1,1,5/10/2017,美妝保健,1895,玉璽卡,信用卡,0,1,1,0, 
891,24,男,40,1,新北市,五股區,高中(職),500000,0,1,1,5/10/2017,美妝保健,1158, ,貨到付款, ,1,0, , 
883,41,男,31,1,台北市,松山區,碩士以上,600000,1,1,2,5/10/2017,食品飲料,1148,玉璽卡,信用卡,0,2,0, , 
793,24,女,28,0,新北市,三重區,大學,490000,0,1, ,5/10/2017,電器用品,6503, ,貨到付款, ,1,1,0, 
388,113,男,49,1,台北市,南港區,其他,630531,1,1,1,5/11/2017,電器用品,5004, ,貨到付款, ,1,1,0, 
388,113,男,49,1,台北市,南港區,其他,630531,1,1,1,5/11/2017,電器用品,4482,商務卡,信用卡,0,1,0, , 
796,40,男,59,1,台中市,潭仔區,專科,270000,1,1,1,5/11/2017,服飾用品,1293,汽車卡,信用卡,0,2,1,0, 
796,40,男,59,1,台中市,潭仔區,專科,270000,1,1,1,5/11/2017,服飾用品,3227, ,ATM轉帳, ,1,1,0, 
796,40,男,59,1,台中市,潭仔區,專科,270000,1,1,1,5/11/2017,服飾用品,677,小資卡,信用卡,1,1,1,1,21
796,40,男,59,1,台中市,潭仔區,專科,270000,1,1,1,5/11/2017,服飾用品,1498, ,ATM轉帳, ,1,0, , 
197,60,男,36,1,台南市,學甲區,高中(職),380000,0,1,1,5/11/2017,食品飲料,1615, ,ATM轉帳, ,2,1,0, 
793,24,女,28,0,新北市,三重區,大學,490000,0,1, ,5/11/2017,服飾用品,1424, ,貨到付款, ,2,0, , 
793,24,女,28,0,新北市,三重區,大學,490000,0,1, ,5/11/2017,服飾用品,3433, ,貨到付款, ,2,0, , 
408,4,女,50,1,新北市,蘆洲區,其他,650000,0,1,3,5/11/2017,生活百貨,3265,簽帳金融卡,信用卡,0,2,0, , 
374,77,女,43,0,台南市,安平區,大學,350000,1,1, ,5/11/2017,美妝保健,1634,商務卡,信用卡,0,1,1,1,6
1013,335,男,33,1,嘉義市,嘉義市,其他,652985,0,1,2,5/11/2017,食品飲料,1751, ,貨到付款, ,2,0, , 
348,33,女,45,1,新竹市,新竹市,其他,587273,1,1,1,5/11/2017,美妝保健,1463,簽帳金融卡,信用卡,0,3,0, , 
348,33,女,45,1,新竹市,新竹市,其他,587273,1,1,1,5/11/2017,美妝保健,2120,簽帳金融卡,信用卡,0,1,1,1,8
348,33,女,45,1,新竹市,新竹市,其他,587273,1,1,1,5/11/2017,美妝保健,1916,玉璽卡,信用卡,0,2,0, , 
687,21,女,43,0,台北市,文山區,碩士以上,490000,0,0, ,5/11/2017,美妝保健,1486, ,貨到付款, ,1,0, , 
687,21,女,43,0,台北市,文山區,碩士以上,490000,0,0, ,5/11/2017,美妝保健,1529,玉璽卡,信用卡,0,2,1,0, 
687,21,女,43,0,台北市,文山區,碩士以上,490000,0,0, ,5/11/2017,美妝保健,1730,汽車卡,信用卡,0,3,0, , 
89,146,男,39,0,台南市,六甲區,專科,330000,1,1, ,5/11/2017,電器用品,2682,玉璽卡,信用卡,0,2,0, , 
401,216,男,37,1,新北市,林口區,大學,600000,0,1,1,5/11/2017,電器用品,4279, ,貨到付款, ,1,1,0, 
626,143,男,41,1,新北市,蘆洲區,大學,730000,0,0,0,5/11/2017,電器用品,4804, ,貨到付款, ,5,0, , 
626,143,男,41,1,新北市,蘆洲區,大學,730000,0,0,0,5/11/2017,食品飲料,3137,小資卡,信用卡,1,1,1,0, 
83,183,男,54,1,台中市,南區,大學,340000,1,1,1,5/11/2017,食品飲料,1115, ,貨到付款, ,2,0, , 
611,16,女,44,1,桃園縣,蘆竹鄉,大學,540000,0,1,2,5/11/2017,美妝保健,1613,簽帳金融卡,信用卡,0,1,1,0, 
610,42,女,35,1,新北市,中和區,大學,640714,0,1,0,5/11/2017,服飾用品,924,簽帳金融卡,信用卡,0,1,0, , 
610,42,女,35,1,新北市,中和區,大學,640714,0,1,0,5/11/2017,服飾用品,3588,簽帳金融卡,信用卡,1,2,0, , 
610,42,女,35,1,新北市,中和區,大學,640714,0,1,0,5/11/2017,服飾用品,1108, ,貨到付款, ,2,1,1,10
606,57,男,33,0,台中市,西區,其他,582281,0,0, ,5/11/2017,服飾用品,1787,簽帳金融卡,信用卡,0,1,0, , 
606,57,男,33,0,台中市,西區,其他,582281,0,0, ,5/11/2017,食品飲料,1929,簽帳金融卡,信用卡,0,1,1,1,10
606,57,男,33,0,台中市,西區,其他,582281,0,0, ,5/11/2017,服飾用品,748,簽帳金融卡,信用卡,1,4,0, , 
243,9,男,52,0,新北市,中和區,碩士以上,150000,0,1, ,5/11/2017,電器用品,10802,簽帳金融卡,信用卡,0,1,0, , 
606,57,男,33,0,台中市,西區,其他,582281,0,0, ,5/11/2017,服飾用品,1021, ,ATM轉帳, ,2,1,1,6
83,183,男,54,1,台中市,南區,大學,340000,1,1,1,5/11/2017,食品飲料,872,商務卡,信用卡,0,1,0, , 
590,27,男,38,1,新北市,汐止區,其他,630000,0,1,0,5/11/2017,電器用品,5048, ,ATM轉帳, ,1,1,0, 
590,27,男,38,1,新北市,汐止區,其他,630000,0,1,0,5/11/2017,美妝保健,2293,小資卡,信用卡,0,1,0, , 
588,149,男,44,1,台南市,安平區,碩士以上,700000,1,1,0,5/11/2017,電器用品,5412,玉璽卡,信用卡,0,3,0, , 
83,183,男,54,1,台中市,南區,大學,340000,1,1,1,5/11/2017,電器用品,4036, ,ATM轉帳, ,1,1,0, 
243,9,男,52,0,新北市,中和區,碩士以上,150000,0,1, ,5/11/2017,生活百貨,3061,簽帳金融卡,信用卡,0,1,1,0, 
34,76,男,29,1,台北市,大同區,大學,420000,1,1,2,5/11/2017,服飾用品,851, ,ATM轉帳, ,4,1,0, 
82,154,男,38,0,新竹縣,新豐鄉,其他,500000,1,1, ,5/11/2017,食品飲料,1240, ,貨到付款, ,1,1,0, 
82,154,男,38,0,新竹縣,新豐鄉,其他,500000,1,1, ,5/11/2017,電器用品,3921,玉璽卡,信用卡,0,1,0, , 
408,4,女,50,1,新北市,蘆洲區,其他,650000,0,1,3,5/11/2017,生活百貨,1046,簽帳金融卡,信用卡,0,1,1,0, 
243,9,男,52,0,新北市,中和區,碩士以上,150000,0,1, ,5/11/2017,電器用品,4116,簽帳金融卡,信用卡,0,1,0, , 
60,91,女,39,1,新北市,樹林區,其他,672198,0,1,1,5/11/2017,服飾用品,2852,汽車卡,信用卡,1,2,1,0, 
60,91,女,39,1,新北市,樹林區,其他,672198,0,1,1,5/11/2017,服飾用品,1781,汽車卡,信用卡,0,1,0, , 
905,40,女,39,0,台北市,大安區,碩士以上,920000,0,1, ,5/11/2017,美妝保健,1741, ,貨到付款, ,1,0, , 
905,40,女,39,0,台北市,大安區,碩士以上,920000,0,1, ,5/11/2017,服飾用品,7802,簽帳金融卡,信用卡,0,1,1,1,13
60,91,女,39,1,新北市,樹林區,其他,672198,0,1,1,5/11/2017,教育娛樂,1328,簽帳金融卡,信用卡,0,1,0, , 
60,91,女,39,1,新北市,樹林區,其他,672198,0,1,1,5/11/2017,美妝保健,1802, ,貨到付款, ,3,1,1,10
883,41,男,31,1,台北市,松山區,碩士以上,600000,1,1,2,5/11/2017,服飾用品,854,玉璽卡,信用卡,1,1,1,1,13
883,41,男,31,1,台北市,松山區,碩士以上,600000,1,1,2,5/11/2017,服飾用品,2290,汽車卡,信用卡,0,1,0, , 
883,41,男,31,1,台北市,松山區,碩士以上,600000,1,1,2,5/11/2017,食品飲料,3293,玉璽卡,信用卡,0,4,1,0, 
883,41,男,31,1,台北市,松山區,碩士以上,600000,1,1,2,5/11/2017,食品飲料,2454,玉璽卡,信用卡,0,3,1,0, 
408,4,女,50,1,新北市,蘆洲區,其他,650000,0,1,3,5/11/2017,生活百貨,1433,簽帳金融卡,信用卡,1,2,1,1,8
1013,335,男,33,1,嘉義市,嘉義市,其他,652985,0,1,2,5/11/2017,電器用品,3487, ,ATM轉帳, ,2,1,0, 
208,41,女,31,1,基隆市,七堵區,大學,360000,0,1,1,5/12/2017,服飾用品,962, ,貨到付款, ,3,0, , 
27,7,女,50,1,高雄市,前金區,其他,461429,0,1,1,5/12/2017,生活百貨,3171,小資卡,信用卡,1,1,0, , 
27,7,女,50,1,高雄市,前金區,其他,461429,0,1,1,5/12/2017,電器用品,3324,小資卡,信用卡,0,6,0, , 
783,100,女,31,1,彰化縣,秀水鄉,其他,391500,1,1,2,5/12/2017,電器用品,3113,簽帳金融卡,信用卡,0,2,0, , 
101,53,男,37,1,高雄市,三民區,其他,270000,0,1,1,5/12/2017,食品飲料,1691,簽帳金融卡,信用卡,0,4,1,0, 
101,53,男,37,1,高雄市,三民區,其他,270000,0,1,1,5/12/2017,服飾用品,2079, ,ATM轉帳, ,2,0, , 
772,67,男,41,1,無資料,無資料,碩士以上,2520000,0,1,0,5/12/2017,服飾用品,1785,玉璽卡,信用卡,0,1,0, , 
358,57,女,42,1,台南市,安南區,大學,410702,1,1,1,5/12/2017,美妝保健,1338,簽帳金融卡,信用卡,0,1,1,0, 
355,59,男,40,1,彰化縣,芳苑鄉,碩士以上,383898,1,1,3,5/12/2017,服飾用品,1337, ,ATM轉帳, ,1,1,0, 
984,26,男,37,1,桃園縣,楊梅市,大學,240000,0,1,1,5/12/2017,美妝保健,1086,玉璽卡,信用卡,1,2,1,0, 
228,32,男,33,1,彰化縣,彰化市,高中(職),330000,1,1,1,5/12/2017,美妝保健,1359, ,貨到付款, ,1,1,1,12
683,95,女,28,1,台東縣,台東市,大學,240000,1,1,1,5/12/2017,服飾用品,1304, ,貨到付款, ,1,0, , 
683,95,女,28,1,台東縣,台東市,大學,240000,1,1,1,5/12/2017,美妝保健,1886,汽車卡,信用卡,0,1,1,1,17
45,71,女,37,1,新北市,新莊區,大學,340000,1,1,3,5/12/2017,服飾用品,1279,簽帳金融卡,信用卡,0,1,1,1,8
89,146,男,39,0,台南市,六甲區,專科,330000,1,1, ,5/12/2017,電器用品,2728, ,貨到付款, ,1,0, , 
659,60,男,39,0,新北市,新莊區,大學,700000,1,0, ,5/12/2017,食品飲料,918, ,ATM轉帳, ,4,1,1,13
659,60,男,39,0,新北市,新莊區,大學,700000,1,0, ,5/12/2017,食品飲料,4326,玉璽卡,信用卡,0,1,0, , 
652,41,男,40,1,新北市,新莊區,高中(職),540000,0,1,2,5/12/2017,服飾用品,1976,玉璽卡,信用卡,0,1,1,0, 
652,41,男,40,1,新北市,新莊區,高中(職),540000,0,1,2,5/12/2017,食品飲料,1688, ,貨到付款, ,1,1,0, 
652,41,男,40,1,新北市,新莊區,高中(職),540000,0,1,2,5/12/2017,服飾用品,1339, ,ATM轉帳, ,1,1,0, 
83,183,男,54,1,台中市,南區,大學,340000,1,1,1,5/12/2017,生活百貨,1418,汽車卡,信用卡,0,1,0, , 
83,183,男,54,1,台中市,南區,大學,340000,1,1,1,5/12/2017,電器用品,3544,玉璽卡,信用卡,0,3,0, , 
588,149,男,44,1,台南市,安平區,碩士以上,700000,1,1,0,5/12/2017,電器用品,2795, ,貨到付款, ,2,0, , 
565,80,女,34,1,新北市,板橋區,大學,340000,0,1,0,5/12/2017,服飾用品,2063,玉璽卡,信用卡,0,1,0, , 
293,151,女,31,1,新北市,新莊區,大學,628675,1,1,1,5/12/2017,電器用品,4596,玉璽卡,信用卡,0,2,1,0, 
984,26,男,37,1,桃園縣,楊梅市,大學,240000,0,1,1,5/12/2017,美妝保健,1797, ,貨到付款, ,1,0, , 
513,42,女,34,0,桃園縣,八德市,高中(職),250000,0,0, ,5/12/2017,美妝保健,3322, ,貨到付款, ,1,1,0, 
271,5,男,50,1,新北市,蘆洲區,其他,616000,1,1,0,5/12/2017,電器用品,5420,商務卡,信用卡,0,2,1,0, 
271,5,男,50,1,新北市,蘆洲區,其他,616000,1,1,0,5/12/2017,食品飲料,2923,玉璽卡,信用卡,0,2,1,0, 
131,33,男,51,0,新北市,蘆洲區,大學,400000,0,1, ,5/12/2017,美妝保健,1462, ,ATM轉帳, ,1,1,0, 
109,48,男,29,1,新竹縣,竹東鎮,其他,593750,0,1,2,5/12/2017,食品飲料,2723, ,貨到付款, ,1,0, , 
1014,567,男,43,1,嘉義市,嘉義市,其他,643298,0,0,0,5/12/2017,食品飲料,2040, ,ATM轉帳, ,2,0, , 
233,95,男,43,0,台北市,信義區,大學,440000,0,1, ,5/12/2017,服飾用品,6217, ,貨到付款, ,1,1,0, 
